tiempo_ms,tiempo_s,temperatura_c,temperatura_k,presion_hpa,densidad_kg_m3,altitud_estimada_m
983646,983.646,17.95,291.09999999999997,1019.7,1.2203170035802309,-53.53449820935234
983797,983.797,17.95,291.09999999999997,1019.68,1.2202930687561928,-53.36892413446038
983949,983.949,17.95,291.09999999999997,1019.69,1.220305036168212,-53.45171150064174
984100,984.1,17.95,291.09999999999997,1019.68,1.2202930687561928,-53.36892413446038
984261,984.261,17.93,291.08,1019.68,1.22037691464521,-53.36892413446038
984413,984.413,17.94,291.09,1019.68,1.2203349902604959,-53.36892413446038
984564,984.564,17.93,291.08,1019.67,1.2203649464109145,-53.28613611080826
984716,984.716,17.92,291.07,1019.68,1.220418841910632,-53.36892413446038
984867,984.867,17.91,291.06,1019.67,1.2204488030003744,-53.28613611080826
985019,985.019,17.9,291.04999999999995,1019.7,1.2205266440206328,-53.53449820935234
985170,985.17,17.89,291.03999999999996,1019.73,1.2206044903900544,-53.78285439079739
985325,985.325,17.89,291.03999999999996,1019.69,1.2205566108733044,-53.45171150064174
985476,985.476,17.88,291.03,1019.7,1.2206105203663031,-53.53449820935234
985627,985.627,17.87,291.02,1019.69,1.220640492160561,-53.45171150064174
985779,985.779,17.87,291.02,1019.68,1.220628521458758,-53.36892413446038
985930,985.93,17.86,291.01,1019.71,1.2207063793541248,-53.61728426061187
986083,986.083,17.86,291.01,1019.71,1.2207063793541248,-53.61728426061187
986234,986.234,17.87,291.02,1019.72,1.2206764042659703,-53.700069654420325
986386,986.386,17.88,291.03,1019.7,1.2206105203663031,-53.53449820935234
986547,986.547,17.89,291.03999999999996,1019.69,1.2205566108733044,-53.45171150064174
986698,986.698,17.9,291.04999999999995,1019.7,1.2205266440206328,-53.53449820935234
986850,986.85,17.9,291.04999999999995,1019.66,1.2204787661489442,-53.20334742966569
987001,987.001,17.9,291.04999999999995,1019.66,1.2204787661489442,-53.20334742966569
987153,987.153,17.9,291.04999999999995,1019.68,1.2205027050847885,-53.36892413446038
987304,987.304,17.89,291.03999999999996,1019.69,1.2205566108733044,-53.45171150064174
987456,987.456,17.89,291.03999999999996,1019.66,1.2205207012357417,-53.20334742966569
987607,987.607,17.89,291.03999999999996,1019.65,1.2205087313565541,-53.12055809101299
987761,987.761,17.89,291.03999999999996,1019.71,1.2205805506316794,-53.61728426061187
987913,987.913,17.89,291.03999999999996,1019.67,1.2205326711149294,-53.28613611080826
988064,988.064,17.89,291.03999999999996,1019.69,1.2205566108733044,-53.45171150064174
988216,988.216,17.89,291.03999999999996,1019.72,1.220592520510867,-53.700069654420325
988367,988.367,17.89,291.03999999999996,1019.69,1.2205566108733044,-53.45171150064174
988556,988.556,17.88,291.03,1019.69,1.2205985500758219,-53.45171150064174
988707,988.707,17.88,291.03,1019.66,1.2205626392043782,-53.20334742966569
988878,988.878,17.88,291.03,1019.67,1.2205746094948595,-53.28613611080826
989030,989.03,17.88,291.03,1019.68,1.2205865797853408,-53.36892413446038
989181,989.181,17.87,291.02,1019.68,1.220628521458758,-53.36892413446038
989333,989.333,17.87,291.02,1019.66,1.2206045800551517,-53.20334742966569
989484,989.484,17.87,291.02,1019.67,1.2206165507569549,-53.28613611080826
989636,989.636,17.87,291.02,1019.68,1.220628521458758,-53.36892413446038
989788,989.788,17.87,291.02,1019.67,1.2206165507569549,-53.28613611080826
989939,989.939,17.87,291.02,1019.66,1.2206045800551517,-53.20334742966569
990093,990.093,17.87,291.02,1019.67,1.2206165507569549,-53.28613611080826
990244,990.244,17.87,291.02,1019.65,1.2205926093533486,-53.12055809101299
990396,990.396,17.87,291.02,1019.68,1.220628521458758,-53.36892413446038
990547,990.547,17.86,291.01,1019.68,1.220670466014665,-53.36892413446038
990699,990.699,17.86,291.01,1019.68,1.220670466014665,-53.36892413446038
990850,990.85,17.85,291.0,1019.66,1.2206884704042964,-53.20334742966569
991002,991.002,17.84,290.98999999999995,1019.65,1.2207184479673239,-53.12055809101299
991154,991.154,17.85,291.0,1019.67,1.220700441928828,-53.28613611080826
991315,991.315,17.85,291.0,1019.69,1.2207243849778915,-53.45171150064174
991469,991.469,17.84,290.98999999999995,1019.71,1.2207902795829548,-53.61728426061187
991623,991.623,17.84,290.98999999999995,1019.72,1.2208022515188932,-53.700069654420325
991776,991.776,17.83,290.97999999999996,1019.73,1.2208561787171677,-53.78285439079739
991967,991.967,17.83,290.97999999999996,1019.7,1.2208202616750472,-53.53449820935234
992120,992.12,17.82,290.96999999999997,1019.7,1.2208622185868139,-53.53449820935234
992274,992.274,17.82,290.96999999999997,1019.66,1.2208143275514667,-53.20334742966569
992429,992.429,17.81,290.96,1019.7,1.2209041783826133,-53.53449820935234
992584,992.584,17.81,290.96,1019.68,1.2208802320419567,-53.36892413446038
992738,992.738,17.8,290.95,1019.65,1.2208862731535024,-53.12055809101299
992890,992.89,17.8,290.95,1019.66,1.2208982467353506,-53.20334742966569
993045,993.045,17.79,290.94,1019.68,1.2209641586407083,-53.36892413446038
993199,993.199,17.78,290.92999999999995,1019.71,1.2210420494821572,-53.61728426061187
993352,993.352,17.79,290.94,1019.72,1.2210120546142937,-53.700069654420325
993506,993.506,17.78,290.92999999999995,1019.68,1.2210061262672387,-53.36892413446038
993742,993.742,17.78,290.92999999999995,1019.7,1.2210300750771843,-53.53449820935234
993896,993.896,17.78,290.92999999999995,1019.68,1.2210061262672387,-53.36892413446038
994049,994.049,17.77,290.91999999999996,1019.69,1.2210600715955124,-53.45171150064174
994203,994.203,17.77,290.91999999999996,1019.7,1.2210720464120899,-53.53449820935234
994357,994.357,17.76,290.90999999999997,1019.69,1.2211020454043053,-53.45171150064174
994510,994.51,17.76,290.90999999999997,1019.67,1.2210780949478843,-53.28613611080826
994664,994.664,17.76,290.90999999999997,1019.67,1.2210780949478843,-53.28613611080826
994817,994.817,17.76,290.90999999999997,1019.67,1.2210780949478843,-53.28613611080826
994973,994.973,17.76,290.90999999999997,1019.69,1.2211020454043053,-53.45171150064174
995127,995.127,17.75,290.9,1019.68,1.2211320464590159,-53.36892413446038
995280,995.28,17.75,290.9,1019.66,1.221108095179272,-53.20334742966569
995434,995.434,17.75,290.9,1019.68,1.2211320464590159,-53.36892413446038
995589,995.589,17.74,290.89,1019.68,1.221174025627996,-53.36892413446038
995742,995.742,17.74,290.89,1019.69,1.2211860016795575,-53.45171150064174
995896,995.896,17.73,290.88,1019.71,1.2212519370731707,-53.61728426061187
996059,996.059,17.72,290.87,1019.71,1.2212939232504003,-53.61728426061187
996212,996.212,17.72,290.87,1019.68,1.221257992625323,-53.36892413446038
996366,996.366,17.72,290.87,1019.68,1.221257992625323,-53.36892413446038
996520,996.52,17.72,290.87,1019.66,1.2212340388752716,-53.20334742966569
996674,996.674,17.71,290.85999999999996,1019.67,1.2212880031674653,-53.28613611080826
996828,996.828,17.71,290.85999999999996,1019.67,1.2212880031674653,-53.28613611080826
996981,996.981,17.71,290.85999999999996,1019.68,1.2212999804542657,-53.36892413446038
997135,997.135,17.71,290.85999999999996,1019.71,1.2213359123146665,-53.61728426061187
997290,997.29,17.72,290.87,1019.7,1.2212819463753746,-53.53449820935234
997444,997.444,17.72,290.87,1019.7,1.2212819463753746,-53.53449820935234
997598,997.598,17.72,290.87,1019.66,1.2212340388752716,-53.20334742966569
997751,997.751,17.73,290.88,1019.68,1.2212160076833323,-53.36892413446038
997905,997.905,17.73,290.88,1019.67,1.2212040312200527,-53.28613611080826
998058,998.058,17.73,290.88,1019.7,1.2212399606098912,-53.53449820935234
998213,998.213,17.73,290.88,1019.66,1.2211920547567732,-53.20334742966569
998367,998.367,17.73,290.88,1019.67,1.2212040312200527,-53.28613611080826
998529,998.529,17.73,290.88,1019.66,1.2211920547567732,-53.20334742966569
998683,998.683,17.73,290.88,1019.65,1.2211800782934938,-53.12055809101299
998837,998.837,17.74,290.89,1019.68,1.221174025627996,-53.36892413446038
998990,998.99,17.74,290.89,1019.67,1.2211620495764344,-53.28613611080826
999144,999.144,17.73,290.88,1019.66,1.2211920547567732,-53.20334742966569
999297,999.297,17.74,290.89,1019.65,1.2211380974733113,-53.12055809101299
999451,999.451,17.73,290.88,1019.66,1.2211920547567732,-53.20334742966569
999608,999.608,17.73,290.88,1019.65,1.2211800782934938,-53.12055809101299
999761,999.761,17.73,290.88,1019.66,1.2211920547567732,-53.20334742966569
999915,999.915,17.72,290.87,1019.68,1.221257992625323,-53.36892413446038
1000069,1000.069,17.71,290.85999999999996,1019.67,1.2212880031674653,-53.28613611080826
1000222,1000.222,17.72,290.87,1019.72,1.221305900125426,-53.700069654420325
1000376,1000.376,17.72,290.87,1019.69,1.2212699695003488,-53.45171150064174
1000529,1000.529,17.71,290.85999999999996,1019.69,1.221311957741066,-53.45171150064174
1000684,1000.684,17.7,290.84999999999997,1019.69,1.2213539488690612,-53.45171150064174
1000847,1000.847,17.69,290.84,1019.71,1.221419899105501,-53.61728426061187
1001000,1001.0,17.68,290.83,1019.67,1.2214139827434893,-53.28613611080826
1001155,1001.155,17.67,290.82,1019.69,1.2214799395796934,-53.45171150064174
1001309,1001.309,17.65,290.79999999999995,1019.72,1.2215998871027605,-53.700069654420325
1001462,1001.462,17.65,290.79999999999995,1019.69,1.221563947828633,-53.45171150064174
1001616,1001.616,17.64,290.78999999999996,1019.72,1.2216418967965978,-53.700069654420325
1001769,1001.769,17.63,290.78,1019.7,1.2216599482158512,-53.53449820935234
1001926,1001.926,17.63,290.78,1019.71,1.2216719287978677,-53.61728426061187
1002080,1002.08,17.63,290.78,1019.76,1.22173183170795,-54.031204655468244
1002233,1002.233,17.62,290.77,1019.73,1.2217379058469628,-53.78285439079739
1002424,1002.424,17.62,290.77,1019.71,1.221713943858871,-53.61728426061187
1002580,1002.58,17.62,290.77,1019.7,1.2217019628648251,-53.53449820935234
1002770,1002.77,17.61,290.76,1019.7,1.2217439804037873,-53.53449820935234
1002925,1002.925,17.61,290.76,1019.7,1.2217439804037873,-53.53449820935234
1003115,1003.115,17.61,290.76,1019.71,1.2217559618098912,-53.61728426061187
1003282,1003.282,17.6,290.75,1019.72,1.2218099644694158,-53.700069654420325
1003435,1003.435,17.6,290.75,1019.68,1.2217620371966558,-53.36892413446038
1003627,1003.627,17.6,290.75,1019.7,1.221786000833036,-53.53449820935234
1003781,1003.781,17.6,290.75,1019.69,1.2217740190148458,-53.45171150064174
1003934,1003.934,17.6,290.75,1019.71,1.2217979826512257,-53.61728426061187
1004088,1004.088,17.6,290.75,1019.7,1.221786000833036,-53.53449820935234
1004241,1004.241,17.6,290.75,1019.67,1.221750055378466,-53.28613611080826
1004398,1004.398,17.59,290.73999999999995,1019.7,1.2218280241528694,-53.53449820935234
1004552,1004.552,17.59,290.73999999999995,1019.69,1.2218160419225648,-53.45171150064174
1004705,1004.705,17.59,290.73999999999995,1019.69,1.2218160419225648,-53.45171150064174
1004859,1004.859,17.58,290.72999999999996,1019.67,1.2218341024362431,-53.28613611080826
1005012,1005.012,17.58,290.72999999999996,1019.71,1.221882033006033,-53.61728426061187
1005166,1005.166,17.58,290.72999999999996,1019.71,1.221882033006033,-53.61728426061187
1005320,1005.32,17.58,290.72999999999996,1019.7,1.2218700503635855,-53.53449820935234
1005473,1005.473,17.57,290.71999999999997,1019.72,1.2219360455747204,-53.700069654420325
1005637,1005.637,17.57,290.71999999999997,1019.72,1.2219360455747204,-53.700069654420325
1005791,1005.791,17.55,290.7,1019.71,1.2220081302230614,-53.61728426061187
1005945,1005.945,17.56,290.71,1019.71,1.2219660949256783,-53.61728426061187
1006099,1006.099,17.55,290.7,1019.7,1.2219961463440152,-53.53449820935234
1006252,1006.252,17.56,290.71,1019.69,1.2219421279920417,-53.45171150064174
1006406,1006.406,17.55,290.7,1019.7,1.2219961463440152,-53.53449820935234
1006560,1006.56,17.55,290.7,1019.69,1.221984162464969,-53.45171150064174
1006716,1006.716,17.55,290.7,1019.7,1.2219961463440152,-53.53449820935234
1006870,1006.87,17.55,290.7,1019.72,1.2220201141021076,-53.700069654420325
1007024,1007.024,17.55,290.7,1019.71,1.2220081302230614,-53.61728426061187
1007177,1007.177,17.55,290.7,1019.73,1.2220320979811539,-53.78285439079739
1007331,1007.331,17.55,290.7,1019.71,1.2220081302230614,-53.61728426061187
1007484,1007.484,17.55,290.7,1019.68,1.2219721785859228,-53.36892413446038
1007638,1007.638,17.55,290.7,1019.7,1.2219961463440152,-53.53449820935234
1007793,1007.793,17.55,290.7,1019.69,1.221984162464969,-53.45171150064174
1007955,1007.955,17.55,290.7,1019.71,1.2220081302230614,-53.61728426061187
1008110,1008.11,17.58,290.72999999999996,1019.71,1.221882033006033,-53.61728426061187
1008264,1008.264,17.6,290.75,1019.7,1.221786000833036,-53.53449820935234
1008417,1008.417,17.62,290.77,1019.7,1.2217019628648251,-53.53449820935234
1008571,1008.571,17.61,290.76,1019.71,1.2217559618098912,-53.61728426061187
1008724,1008.724,17.61,290.76,1019.74,1.2217919060282025,-53.865638469762764
1008878,1008.878,17.61,290.76,1019.75,1.2218038874343062,-53.94842189130659
1009035,1009.035,17.6,290.75,1019.73,1.2218219462876059,-53.78285439079739
1009188,1009.188,17.6,290.75,1019.73,1.2218219462876059,-53.78285439079739
1009342,1009.342,17.59,290.73999999999995,1019.69,1.2218160419225648,-53.45171150064174
1009495,1009.495,17.59,290.73999999999995,1019.72,1.2218519886134784,-53.700069654420325
1009650,1009.65,17.59,290.73999999999995,1019.73,1.221863970843783,-53.78285439079739
1009804,1009.804,17.59,290.73999999999995,1019.74,1.2218759530740875,-53.865638469762764
1009957,1009.957,17.59,290.73999999999995,1019.73,1.221863970843783,-53.78285439079739
1010111,1010.111,17.59,290.73999999999995,1019.74,1.2218759530740875,-53.865638469762764
1010275,1010.275,17.59,290.73999999999995,1019.73,1.221863970843783,-53.78285439079739
1010428,1010.428,17.58,290.72999999999996,1019.71,1.221882033006033,-53.61728426061187
1010582,1010.582,17.59,290.73999999999995,1019.69,1.2218160419225648,-53.45171150064174
1010736,1010.736,17.59,290.73999999999995,1019.73,1.221863970843783,-53.78285439079739
1010890,1010.89,17.59,290.73999999999995,1019.73,1.221863970843783,-53.78285439079739
1011044,1011.044,17.59,290.73999999999995,1019.72,1.2218519886134784,-53.700069654420325
1011197,1011.197,17.59,290.73999999999995,1019.73,1.221863970843783,-53.78285439079739
1011351,1011.351,17.58,290.72999999999996,1019.71,1.221882033006033,-53.61728426061187
1011503,1011.503,17.58,290.72999999999996,1019.72,1.2218940156484803,-53.700069654420325
1011656,1011.656,17.57,290.71999999999997,1019.68,1.2218881133562456,-53.36892413446038
1011811,1011.811,17.57,290.71999999999997,1019.72,1.2219360455747204,-53.700069654420325
1012000,1012.0,17.56,290.71,1019.71,1.2219660949256783,-53.61728426061187
1012154,1012.154,17.56,290.71,1019.73,1.2219900618593147,-53.78285439079739
1012307,1012.307,17.56,290.71,1019.71,1.2219660949256783,-53.61728426061187
1012461,1012.461,17.55,290.7,1019.7,1.2219961463440152,-53.53449820935234
1012625,1012.625,17.55,290.7,1019.69,1.221984162464969,-53.45171150064174
1012778,1012.778,17.55,290.7,1019.69,1.221984162464969,-53.45171150064174
1012932,1012.932,17.54,290.69,1019.66,1.2219902469560364,-53.20334742966569
1013086,1013.086,17.55,290.7,1019.7,1.2219961463440152,-53.53449820935234
1013239,1013.239,17.54,290.69,1019.68,1.2220142155386415,-53.36892413446038
1013432,1013.432,17.55,290.7,1019.67,1.2219601947068766,-53.28613611080826
1013585,1013.585,17.54,290.69,1019.69,1.222026199829944,-53.45171150064174
1013739,1013.739,17.54,290.69,1019.66,1.2219902469560364,-53.20334742966569
1013896,1013.896,17.54,290.69,1019.68,1.2220142155386415,-53.36892413446038
1014049,1014.049,17.53,290.67999999999995,1019.67,1.2220442706800916,-53.28613611080826
1014203,1014.203,17.53,290.67999999999995,1019.7,1.2220802247908533,-53.53449820935234
1014357,1014.357,17.53,290.67999999999995,1019.68,1.222056255383679,-53.36892413446038
1014511,1014.511,17.53,290.67999999999995,1019.68,1.222056255383679,-53.36892413446038
1014665,1014.665,17.53,290.67999999999995,1019.7,1.2220802247908533,-53.53449820935234
1014818,1014.818,17.53,290.67999999999995,1019.71,1.2220922094944406,-53.61728426061187
1014982,1014.982,17.53,290.67999999999995,1019.69,1.222068240087266,-53.45171150064174
1015136,1015.136,17.53,290.67999999999995,1019.72,1.2221041941980277,-53.700069654420325
1015289,1015.289,17.52,290.66999999999996,1019.7,1.2221222683531332,-53.53449820935234
1015444,1015.444,17.52,290.66999999999996,1019.71,1.2221342534690334,-53.61728426061187
1015597,1015.597,17.52,290.66999999999996,1019.7,1.2221222683531332,-53.53449820935234
1015751,1015.751,17.52,290.66999999999996,1019.69,1.2221102832372328,-53.45171150064174
1015905,1015.905,17.52,290.66999999999996,1019.73,1.222158223700834,-53.78285439079739
1016058,1016.058,17.52,290.66999999999996,1019.71,1.2221342534690334,-53.61728426061187
1016215,1016.215,17.52,290.66999999999996,1019.66,1.2220743278895319,-53.20334742966569
1016369,1016.369,17.52,290.66999999999996,1019.7,1.2221222683531332,-53.53449820935234
1016522,1016.522,17.51,290.65999999999997,1019.7,1.2221643148083852,-53.53449820935234
1016677,1016.677,17.51,290.65999999999997,1019.69,1.2221523292801433,-53.45171150064174
1016830,1016.83,17.51,290.65999999999997,1019.66,1.2221163726954183,-53.20334742966569
1016984,1016.984,17.5,290.65,1019.72,1.2222303360381308,-53.700069654420325
1017138,1017.138,17.5,290.65,1019.69,1.2221943782162963,-53.45171150064174
1017301,1017.301,17.5,290.65,1019.71,1.2222183500975192,-53.61728426061187
1017455,1017.455,17.5,290.65,1019.72,1.2222303360381308,-53.700069654420325
1017609,1017.609,17.5,290.65,1019.69,1.2221943782162963,-53.45171150064174
1017763,1017.763,17.5,290.65,1019.73,1.2222423219787424,-53.78285439079739
1017917,1017.917,17.49,290.64,1019.74,1.2222963618110383,-53.865638469762764
1018070,1018.07,17.49,290.64,1019.72,1.222272389105019,-53.700069654420325
1018224,1018.224,17.48,290.63,1019.72,1.2223144450658319,-53.700069654420325
1018378,1018.378,17.48,290.63,1019.72,1.2223144450658319,-53.700069654420325
1018534,1018.534,17.48,290.63,1019.72,1.2223144450658319,-53.700069654420325
1018688,1018.688,17.47,290.62,1019.72,1.222356503920868,-53.700069654420325
1018842,1018.842,17.48,290.63,1019.76,1.2223623921275768,-54.031204655468244
1018996,1018.996,17.47,290.62,1019.73,1.2223684910987591,-53.78285439079739
1019150,1019.15,17.47,290.62,1019.73,1.2223684910987591,-53.78285439079739
1019303,1019.303,17.47,290.62,1019.72,1.222356503920868,-53.700069654420325
1019457,1019.457,17.47,290.62,1019.72,1.222356503920868,-53.700069654420325
1019621,1019.621,17.46,290.60999999999996,1019.73,1.2224105532608014,-53.78285439079739
1019774,1019.774,17.47,290.62,1019.74,1.2223804782766503,-53.865638469762764
1019929,1019.929,17.47,290.62,1019.73,1.2223684910987591,-53.78285439079739
1020083,1020.083,17.47,290.62,1019.77,1.2224164398103239,-54.113986762228045
1020236,1020.236,17.47,290.62,1019.77,1.2224164398103239,-54.113986762228045
1020390,1020.39,17.47,290.62,1019.75,1.2223924654545415,-53.94842189130659
1020544,1020.544,17.47,290.62,1019.74,1.2223804782766503,-53.865638469762764
1020735,1020.735,17.47,290.62,1019.74,1.2223804782766503,-53.865638469762764
1020891,1020.891,17.48,290.63,1019.74,1.2223384185967043,-53.865638469762764
1021045,1021.045,17.48,290.63,1019.73,1.222326431831268,-53.78285439079739
1021199,1021.199,17.48,290.63,1019.73,1.222326431831268,-53.78285439079739
1021352,1021.352,17.48,290.63,1019.77,1.222374378893013,-54.113986762228045
1021506,1021.506,17.48,290.63,1019.73,1.222326431831268,-53.78285439079739
1021660,1021.66,17.49,290.64,1019.76,1.2223203345170577,-54.031204655468244
1021814,1021.814,17.49,290.64,1019.74,1.2222963618110383,-53.865638469762764
1022014,1022.014,17.49,290.64,1019.72,1.222272389105019,-53.700069654420325
1022169,1022.169,17.49,290.64,1019.72,1.222272389105019,-53.700069654420325
1022322,1022.322,17.49,290.64,1019.72,1.222272389105019,-53.700069654420325
1022476,1022.476,17.49,290.64,1019.71,1.2222604027520092,-53.61728426061187
1022629,1022.629,17.5,290.65,1019.72,1.2222303360381308,-53.700069654420325
1022783,1022.783,17.5,290.65,1019.72,1.2222303360381308,-53.700069654420325
1022938,1022.938,17.5,290.65,1019.76,1.222278279800577,-54.031204655468244
1023091,1023.091,17.5,290.65,1019.74,1.2222543079193537,-53.865638469762764
1023285,1023.285,17.51,290.65999999999997,1019.74,1.222212256921352,-53.865638469762764
1023438,1023.438,17.51,290.65999999999997,1019.74,1.222212256921352,-53.865638469762764
1023592,1023.592,17.51,290.65999999999997,1019.72,1.2221882858648685,-53.700069654420325
1023746,1023.746,17.51,290.65999999999997,1019.74,1.222212256921352,-53.865638469762764
1023900,1023.9,17.51,290.65999999999997,1019.76,1.2222362279778354,-54.031204655468244
1024054,1024.054,17.51,290.65999999999997,1019.7,1.2221643148083852,-53.53449820935234
1024207,1024.207,17.51,290.65999999999997,1019.75,1.2222242424495937,-53.94842189130659
1024371,1024.371,17.51,290.65999999999997,1019.75,1.2222242424495937,-53.94842189130659
1024526,1024.526,17.51,290.65999999999997,1019.77,1.2222482135060773,-54.113986762228045
1024679,1024.679,17.51,290.65999999999997,1019.75,1.2222242424495937,-53.94842189130659
1024833,1024.833,17.52,290.66999999999996,1019.74,1.2221702088167343,-53.865638469762764
1024987,1024.987,17.52,290.66999999999996,1019.75,1.2221821939326345,-53.94842189130659
1025141,1025.141,17.52,290.66999999999996,1019.74,1.2221702088167343,-53.865638469762764
1025295,1025.295,17.52,290.66999999999996,1019.75,1.2221821939326345,-53.94842189130659
1025448,1025.448,17.52,290.66999999999996,1019.76,1.222194179048535,-54.031204655468244
1025605,1025.605,17.53,290.67999999999995,1019.76,1.2221521330123768,-54.031204655468244
1025759,1025.759,17.53,290.67999999999995,1019.73,1.222116178901615,-53.78285439079739
1025913,1025.913,17.53,290.67999999999995,1019.72,1.2221041941980277,-53.700069654420325
1026067,1026.067,17.53,290.67999999999995,1019.71,1.2220922094944406,-53.61728426061187
1026220,1026.22,17.54,290.69,1019.75,1.2220981055777593,-53.94842189130659
1026374,1026.374,17.54,290.69,1019.72,1.2220621527038515,-53.700069654420325
1026529,1026.529,17.54,290.69,1019.74,1.2220861212864567,-53.865638469762764
1026693,1026.693,17.54,290.69,1019.72,1.2220621527038515,-53.700069654420325
1026846,1026.846,17.54,290.69,1019.74,1.2220861212864567,-53.865638469762764
1027000,1027.0,17.54,290.69,1019.73,1.2220741369951542,-53.78285439079739
1027153,1027.153,17.54,290.69,1019.75,1.2220981055777593,-53.94842189130659
1027308,1027.308,17.54,290.69,1019.72,1.2220621527038515,-53.700069654420325
1027462,1027.462,17.54,290.69,1019.7,1.2220381841212467,-53.53449820935234
1027615,1027.615,17.55,290.7,1019.76,1.2220680496182925,-54.031204655468244
1027770,1027.77,17.56,290.71,1019.73,1.2219900618593147,-53.78285439079739
1027925,1027.925,17.55,290.7,1019.73,1.2220320979811539,-53.78285439079739
1028080,1028.08,17.56,290.71,1019.69,1.2219421279920417,-53.45171150064174
1028234,1028.234,17.56,290.71,1019.73,1.2219900618593147,-53.78285439079739
1028387,1028.387,17.56,290.71,1019.71,1.2219660949256783,-53.61728426061187
1028541,1028.541,17.56,290.71,1019.75,1.2220140287929513,-53.94842189130659
1028695,1028.695,17.56,290.71,1019.71,1.2219660949256783,-53.61728426061187
1028849,1028.849,17.57,290.71999999999997,1019.74,1.2219600116839577,-53.865638469762764
1029013,1029.013,17.57,290.71999999999997,1019.71,1.2219240625201018,-53.61728426061187
1029167,1029.167,17.58,290.72999999999996,1019.73,1.2219059982909277,-53.78285439079739
1029357,1029.357,17.58,290.72999999999996,1019.76,1.22194194621827,-54.031204655468244
1029512,1029.512,17.58,290.72999999999996,1019.71,1.221882033006033,-53.61728426061187
1029665,1029.665,17.58,290.72999999999996,1019.73,1.2219059982909277,-53.78285439079739
1029819,1029.819,17.58,290.72999999999996,1019.74,1.2219179809333751,-53.865638469762764
1029973,1029.973,17.58,290.72999999999996,1019.7,1.2218700503635855,-53.53449820935234
1030127,1030.127,17.58,290.72999999999996,1019.69,1.2218580677211381,-53.45171150064174
1030284,1030.284,17.58,290.72999999999996,1019.72,1.2218940156484803,-53.700069654420325
1030437,1030.437,17.58,290.72999999999996,1019.74,1.2219179809333751,-53.865638469762764
1030591,1030.591,17.58,290.72999999999996,1019.69,1.2218580677211381,-53.45171150064174
1030746,1030.746,17.58,290.72999999999996,1019.73,1.2219059982909277,-53.78285439079739
1030899,1030.899,17.59,290.73999999999995,1019.72,1.2218519886134784,-53.700069654420325
1031053,1031.053,17.58,290.72999999999996,1019.71,1.221882033006033,-53.61728426061187
1031206,1031.206,17.58,290.72999999999996,1019.75,1.2219299635758225,-53.94842189130659
1031361,1031.361,17.58,290.72999999999996,1019.7,1.2218700503635855,-53.53449820935234
1031518,1031.518,17.58,290.72999999999996,1019.7,1.2218700503635855,-53.53449820935234
1031671,1031.671,17.58,290.72999999999996,1019.7,1.2218700503635855,-53.53449820935234
1031826,1031.826,17.58,290.72999999999996,1019.67,1.2218341024362431,-53.28613611080826
1031979,1031.979,17.58,290.72999999999996,1019.69,1.2218580677211381,-53.45171150064174
1032133,1032.133,17.58,290.72999999999996,1019.71,1.221882033006033,-53.61728426061187
1032288,1032.288,17.57,290.71999999999997,1019.68,1.2218881133562456,-53.36892413446038
1032441,1032.441,17.58,290.72999999999996,1019.71,1.221882033006033,-53.61728426061187
1032598,1032.598,17.58,290.72999999999996,1019.7,1.2218700503635855,-53.53449820935234
1032752,1032.752,17.58,290.72999999999996,1019.75,1.2219299635758225,-53.94842189130659
1032905,1032.905,17.58,290.72999999999996,1019.72,1.2218940156484803,-53.700069654420325
1033096,1033.096,17.58,290.72999999999996,1019.72,1.2218940156484803,-53.700069654420325
1033250,1033.25,17.58,290.72999999999996,1019.7,1.2218700503635855,-53.53449820935234
1033404,1033.404,17.57,290.71999999999997,1019.71,1.2219240625201018,-53.61728426061187
1033557,1033.557,17.57,290.71999999999997,1019.73,1.221948028629339,-53.78285439079739
1033712,1033.712,17.56,290.71,1019.76,1.2220260122597695,-54.031204655468244
1033876,1033.876,17.56,290.71,1019.76,1.2220260122597695,-54.031204655468244
1034029,1034.029,17.56,290.71,1019.77,1.2220379957265879,-54.113986762228045
1034183,1034.183,17.56,290.71,1019.75,1.2220140287929513,-53.94842189130659
1034338,1034.338,17.56,290.71,1019.73,1.2219900618593147,-53.78285439079739
1034491,1034.491,17.56,290.71,1019.72,1.2219780783924965,-53.700069654420325
1034645,1034.645,17.56,290.71,1019.73,1.2219900618593147,-53.78285439079739
1034800,1034.8,17.56,290.71,1019.74,1.222002045326133,-53.865638469762764
1034955,1034.955,17.56,290.71,1019.72,1.2219780783924965,-53.700069654420325
1035110,1035.11,17.56,290.71,1019.76,1.2220260122597695,-54.031204655468244
1035263,1035.263,17.55,290.7,1019.72,1.2220201141021076,-53.700069654420325
1035417,1035.417,17.55,290.7,1019.71,1.2220081302230614,-53.61728426061187
1035572,1035.572,17.55,290.7,1019.72,1.2220201141021076,-53.700069654420325
1035725,1035.725,17.55,290.7,1019.72,1.2220201141021076,-53.700069654420325
1035879,1035.879,17.54,290.69,1019.71,1.222050168412549,-53.61728426061187
1036033,1036.033,17.54,290.69,1019.71,1.222050168412549,-53.61728426061187
1036197,1036.197,17.54,290.69,1019.72,1.2220621527038515,-53.700069654420325
1036351,1036.351,17.53,290.67999999999995,1019.71,1.2220922094944406,-53.61728426061187
1036505,1036.505,17.53,290.67999999999995,1019.73,1.222116178901615,-53.78285439079739
